[10-Aug-2025 15:52:03 Europe/Berlin] PHP Warning:  Undefined array key "course_level" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 139
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 139
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Warning:  Undefined array key "course_type" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 140
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 140
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Warning:  Undefined array key "regular_price" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 141
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 141
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Warning:  Undefined array key "sell_price" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 142
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 142
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Warning:  Undefined array key "course_status" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 143
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 143
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Warning:  Undefined array key "course_video_intro" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 144
[10-Aug-2025 15:52:03 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 144
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "course_title" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 137
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 137
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "course_description" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 138
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 138
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "course_level" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 139
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 139
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "course_type" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 140
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 140
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "regular_price" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 141
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 141
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "sell_price" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 142
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 142
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "course_status" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 143
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 143
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Warning:  Undefined array key "course_video_intro" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 144
[10-Aug-2025 15:53:20 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 144
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "course_title" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 137
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 137
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "course_description" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 138
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 138
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "course_level" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 139
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 139
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "course_type" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 140
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 140
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "regular_price" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 141
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 141
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "sell_price" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 142
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 142
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "course_status" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 143
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 143
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Warning:  Undefined array key "course_video_intro" in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 144
[10-Aug-2025 15:54:38 Europe/Berlin] PHP Deprecated:  trim(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 144
[10-Aug-2025 16:04:04 Europe/Berlin] PHP Warning:  Attempt to read property "id" on null in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\InstructorController.php on line 153
[11-Aug-2025 16:32:57 Europe/Berlin] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY000] [2002] No connection could be made because the target machine actively refused it in C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connectors\Connector.php:66
Stack trace:
#0 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connectors\Connector.php(66): PDO->__construct('mysql:host=loca...', 'root', Object(SensitiveParameterValue), Array)
#1 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connectors\Connector.php(85): Illuminate\Database\Connectors\Connector->createPdoConnection('mysql:host=loca...', 'root', Object(SensitiveParameterValue), Array)
#2 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connectors\Connector.php(48): Illuminate\Database\Connectors\Connector->tryAgainIfCausedByLostConnection(Object(PDOException), 'mysql:host=loca...', 'root', Object(SensitiveParameterValue), Array)
#3 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connectors\MySqlConnector.php(24): Illuminate\Database\Connectors\Connector->createConnection('mysql:host=loca...', Array, Array)
#4 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connectors\ConnectionFactory.php(184): Illuminate\Database\Connectors\MySqlConnector->connect(Array)
#5 [internal function]: Illuminate\Database\Connectors\ConnectionFactory->Illuminate\Database\Connectors\{closure}()
#6 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(1228): call_user_func(Object(Closure))
#7 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(562): Illuminate\Database\Connection->getPdo()
#8 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(809): Illuminate\Database\Connection->Illuminate\Database\{closure}('SET NAMES utf8m...', Array)
#9 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(976): Illuminate\Database\Connection->runQueryCallback('SET NAMES utf8m...', Array, Object(Closure))
#10 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(955): Illuminate\Database\Connection->tryAgainIfCausedByLostConnection(Object(Illuminate\Database\QueryException), 'SET NAMES utf8m...', Array, Object(Closure))
#11 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(778): Illuminate\Database\Connection->handleQueryException(Object(Illuminate\Database\QueryException), 'SET NAMES utf8m...', Array, Object(Closure))
#12 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(557): Illuminate\Database\Connection->run('SET NAMES utf8m...', Array, Object(Closure))
#13 C:\xampp\htdocs\slim_projects\lms_lite\app\config\Eloquent.php(30): Illuminate\Database\Connection->statement('SET NAMES utf8m...')
#14 C:\xampp\htdocs\slim_projects\lms_lite\public\index.php(46): App\Config\Eloquent::setup(Array)
#15 {main}

Next Illuminate\Database\QueryException: SQLSTATE[HY000] [2002] No connection could be made because the target machine actively refused it (Connection: default, SQL: SET NAMES utf8mb4 COLLATE utf8mb4_unicode_ci) in C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php:822
Stack trace:
#0 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(976): Illuminate\Database\Connection->runQueryCallback('SET NAMES utf8m...', Array, Object(Closure))
#1 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(955): Illuminate\Database\Connection->tryAgainIfCausedByLostConnection(Object(Illuminate\Database\QueryException), 'SET NAMES utf8m...', Array, Object(Closure))
#2 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(778): Illuminate\Database\Connection->handleQueryException(Object(Illuminate\Database\QueryException), 'SET NAMES utf8m...', Array, Object(Closure))
#3 C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php(557): Illuminate\Database\Connection->run('SET NAMES utf8m...', Array, Object(Closure))
#4 C:\xampp\htdocs\slim_projects\lms_lite\app\config\Eloquent.php(30): Illuminate\Database\Connection->statement('SET NAMES utf8m...')
#5 C:\xampp\htdocs\slim_projects\lms_lite\public\index.php(46): App\Config\Eloquent::setup(Array)
#6 {main}
  thrown in C:\xampp\htdocs\slim_projects\lms_lite\vendor\illuminate\database\Connection.php on line 822
[13-Aug-2025 13:03:07 Europe/Berlin] PHP Warning:  Undefined variable $course_exists in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\Instructor\CourseController.php on line 182
[13-Aug-2025 13:03:47 Europe/Berlin] PHP Warning:  Undefined variable $course_exists in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\Instructor\CourseController.php on line 182
[14-Aug-2025 12:48:54 Europe/Berlin] PHP Warning:  Undefined variable $_Get in C:\xampp\htdocs\slim_projects\lms_lite\app\controllers\Tenants\Instructor\CourseController.php on line 303
